"id","place","state","district","latitude","longitude"
3323,"Thidanad","Kerala","Kottayam","9.6875","76.7789"
3324,"Vaikom H.O","Kerala","Kottayam","9.6875","76.7789"
3325,"Akkarapadom","Kerala","Kottayam","9.6875","76.7789"
3326,"Udayanapuram","Kerala","Kottayam","9.6875","76.7789"
3327,"Kudavechoor","Kerala","Kottayam","9.6875","76.7789"
3328,"Vechoor","Kerala","Kottayam","9.6875","76.7789"
3329,"Ambika Market","Kerala","Kottayam","9.6875","76.7789"
3330,"Vaikaprayar","Kerala","Kottayam","9.6875","76.7789"
3331,"Vaikom Thekkenada","Kerala","Kottayam","9.6875","76.7789"
3332,"Ayyarkulangara","Kerala","Kottayam","9.6875","76.7789"
3333,"Padinjarekkara","Kerala","Kottayam","9.6875","76.7789"
3334,"Areeparampu","Kerala","Kottayam","9.5566","76.7342"
3335,"Velloor","Kerala","Kottayam","9.5566","76.7342"
3336,"Pampady","Kerala","Kottayam","9.5667","76.6667"
3337,"Kothala","Kerala","Kottayam","9.5715","76.6612"
3338,"Lakkattoor","Kerala","Kottayam","9.5691","76.6639"
3339,"Suryanarayana Puram","Kerala","Kottayam","9.5691","76.6639"
3340,"Pangada","Kerala","Kottayam","9.5691","76.6639"
3341,"Kooropada","Kerala","Kottayam","9.5691","76.6639"
3342,"Pothenpuram","Kerala","Kottayam","9.5691","76.6639"
3343,"Manalunkal","Kerala","Kottayam","9.5566","76.7342"
3344,"Kalloorkulam","Kerala","Kottayam","9.5566","76.7342"
3345,"Moozhoor","Kerala","Kottayam","9.5566","76.7342"
3346,"Anikad West","Kerala","Kottayam","9.5566","76.7342"
3347,"Aruvikuzhy","Kerala","Kottayam","9.5566","76.7342"
3348,"Anikad","Kerala","Kottayam","9.5566","76.7342"
3349,"Elampally","Kerala","Kottayam","9.5566","76.7342"
3350,"Anikad East","Kerala","Kottayam","9.5566","76.7342"
3351,"Vazhoor","Kerala","Kottayam","9.5597","76.7056"
3352,"Vazhoor East","Kerala","Kottayam","9.5597","76.7056"
3353,"Theerthapadapuram","Kerala","Kottayam","9.5566","76.7342"
3354,"Ponkunnam","Kerala","Kottayam","9.56","76.75"
3355,"Nariyanani","Kerala","Kottayam","9.56","76.75"
3356,"Thampalakkad","Kerala","Kottayam","9.56","76.75"
3357,"Mannarakayam","Kerala","Kottayam","9.56","76.75"
3358,"Chennakunnu","Kerala","Kottayam","9.56","76.75"
3359,"Kanjirapally West","Kerala","Kottayam","9.56","76.75"
3360,"Ponkunnam Court","Kerala","Kottayam","9.56","76.75"
3361,"Kanjirapally H.O","Kerala","Kottayam","9.5566","76.7342"
3362,"Kappadu","Kerala","Kottayam","9.5981","76.7762"
3363,"Vanchimala","Kerala","Kottayam","9.5981","76.7762"
3364,"Kalaketty","Kerala","Kottayam","9.5981","76.7762"
3365,"Anakkal","Kerala","Kottayam","9.5981","76.7762"
3366,"Chettuthode","Kerala","Kottayam","9.5981","76.7762"
3367,"Chemmalamattom","Kerala","Kottayam","9.5981","76.7762"
3368,"Erumely","Kerala","Kottayam","9.4836","76.8454"
3369,"Kanakapalam","Kerala","Kottayam","9.4836","76.8454"
3370,"Prpose","Kerala","Kottayam","9.4836","76.8454"
3371,"Kuruvammoozhy","Kerala","Kottayam","9.4836","76.8454"
3372,"Kannimala","Kerala","Kottayam","9.4836","76.8454"
3373,"Mukkoottuthara","Kerala","Kottayam","9.4495","76.8748"
3374,"Muttappally","Kerala","Kottayam","9.4495","76.8748"
3375,"Venkurinji","Kerala","Kottayam","9.4495","76.8748"
3376,"Kanamala","Kerala","Kottayam","9.4495","76.8748"
3377,"Edakadathy","Kerala","Kottayam","9.4495","76.8748"
3378,"Pampavally North","Kerala","Kottayam","9.4495","76.8748"
3379,"Edakkunnam","Kerala","Kottayam","9.5424","76.8406"
3380,"Parathode (Kottayam)","Kerala","Kottayam","9.5424","76.8406"
3381,"Vengathanam","Kerala","Kottayam","9.5424","76.8406"
3382,"Chittadi","Kerala","Kottayam","9.5424","76.8406"
3383,"Inchiyani","Kerala","Kottayam","9.5424","76.8406"
3384,"Urakkanadu","Kerala","Kottayam","9.5424","76.8406"
3385,"Punchavayal","Kerala","Kottayam","9.6371","76.6509"
3386,"Mundakayam","Kerala","Kottayam","9.5375","76.8852"
3387,"Koruthode","Kerala","Kottayam","9.5375","76.8852"
3388,"Madukka","Kerala","Kottayam","9.5375","76.8852"
3389,"Rajendraprasad Colony","Kerala","Kottayam","9.5375","76.8852"
3390,"Karinilam","Kerala","Kottayam","9.5375","76.8852"
3391,"Yendayar","Kerala","Kottayam","9.632","76.8894"
3392,"Koottickal","Kerala","Kottayam","9.5864","76.8856"
3393,"Parathanam","Kerala","Kottayam","9.6101","76.8889"
3394,"Thalumkal","Kerala","Kottayam","9.6101","76.8889"
3395,"Velanilam","Kerala","Kottayam","9.6101","76.8889"
3396,"Elamkadu","Kerala","Kottayam","9.6101","76.8889"
3397,"Pulickakavala","Kerala","Kottayam","9.5416","76.6986"
3398,"Kanam","Kerala","Kottayam","9.5416","76.6986"
3399,"Meenadom","Kerala","Kottayam","9.5573","76.8523"
3400,"Vattakunnu","Kerala","Kottayam","9.5573","76.8523"
3401,"Chakompathal","Kerala","Kottayam","9.5573","76.8523"
3402,"Vizhikithode","Kerala","Kottayam","9.5573","76.8523"
3403,"Koovapally","Kerala","Kottayam","9.5573","76.8523"
3404,"Panachepally","Kerala","Kottayam","9.5573","76.8523"
3405,"Palampra","Kerala","Kottayam","9.5573","76.8523"
3406,"Thekkethukavala","Kerala","Kottayam","9.5573","76.8523"
3407,"Chirakadavu Centre","Kerala","Kottayam","9.5573","76.8523"
3408,"Kavumbhagom","Kerala","Kottayam","9.5573","76.8523"
3409,"Chenappady","Kerala","Kottayam","9.5449","76.7695"
3410,"Chirakadavu","Kerala","Kottayam","9.5449","76.7695"
3411,"Chirakadavu East","Kerala","Kottayam","9.5449","76.7695"
3412,"Pazhayidom","Kerala","Kottayam","9.5449","76.7695"
3413,"Poothakuzhy","Kerala","Kottayam","9.5715","76.7497"
3414,"Pampady South","Kerala","Kottayam","9.5715","76.7497"
3415,"Koorali","Kerala","Kottayam","9.5982","76.7299"
3416,"Panamattom","Kerala","Kottayam","9.5982","76.7299"
3417,"Chingavanam","Kerala","Kottayam","9.5079","76.5379"
3418,"Sachivothamapuram","Kerala","Kottayam","9.5079","76.5379"
3419,"Pathamuttom","Kerala","Kottayam","9.5079","76.5379"
3420,"Kurichy","Kerala","Kottayam","9.5079","76.5379"
3421,"Kuzhimattom","Kerala","Kottayam","9.5138","76.5375"
3422,"Channanikadu","Kerala","Kottayam","9.5138","76.5375"
3423,"Thuruthy","Kerala","Kottayam","9.5079","76.5379"
3424,"Ithithanam","Kerala","Kottayam","9.5079","76.5379"
3425,"Malakunnam","Kerala","Kottayam","9.5079","76.5379"
3426,"Kurumpanadom","Kerala","Kottayam","9.5079","76.5379"
3427,"Mammoodu","Kerala","Kottayam","9.5079","76.5379"
3428,"Perumpanachy","Kerala","Kottayam","9.5079","76.5379"
3429,"Pallickachirakavala","Kerala","Kottayam","9.5079","76.5379"
3430,"Vakathanam","Kerala","Kottayam","9.5135","76.5697"
3431,"Vakathanam South","Kerala","Kottayam","9.5135","76.5697"
3432,"Nalunnackal","Kerala","Kottayam","9.5135","76.5697"
3433,"Ponganthanam","Kerala","Kottayam","9.5135","76.5697"
3434,"Puthenchantha","Kerala","Kottayam","9.5135","76.5697"
3435,"Eravuchira","Kerala","Kottayam","9.5079","76.5379"
3436,"Umbidi","Kerala","Kottayam","9.5079","76.5379"
3437,"Thottackad West","Kerala","Kottayam","9.5079","76.5379"
3438,"Thottakadu","Kerala","Kottayam","9.5079","76.5379"
3439,"Karukachal","Kerala","Kottayam","9.5","76.6333"
3440,"Champakara","Kerala","Kottayam","9.5","76.6333"
3441,"Chelacompu","Kerala","Kottayam","9.5","76.6333"
3442,"Koothrappally","Kerala","Kottayam","9.5","76.6333"
3443,"Kangazha","Kerala","Kottayam","9.5167","76.7"
3444,"Kadayanickad","Kerala","Kottayam","9.5167","76.7"
3445,"Edayarickapuzha","Kerala","Kottayam","9.5167","76.7"
3446,"Vellavoor","Kerala","Kottayam","9.5167","76.7"
3447,"Thazhathuvadakara","Kerala","Kottayam","9.5167","76.7"
3448,"Mundathanam","Kerala","Kottayam","9.5167","76.7"
3449,"Kulathoorprayar","Kerala","Kottayam","9.5167","76.7"
3450,"Nedumkunnam","Kerala","Kottayam","9.5","76.6944"
3451,"Manthuruthy","Kerala","Kottayam","9.5","76.6944"
3452,"Nedumanny","Kerala","Kottayam","9.5","76.6944"
3453,"Manimala","Kerala","Kottayam","9.4833","76.75"
3454,"Cheruvally","Kerala","Kottayam","9.4833","76.75"
3455,"Erathuvadakara","Kerala","Kottayam","9.4833","76.75"
3456,"Karikkattoor","Kerala","Kottayam","9.5","76.6944"
3457,"Pulikkallu","Kerala","Kottayam","9.5","76.6944"
3458,"Mukkada","Kerala","Kottayam","9.6371","76.6509"
3459,"Ponthenpuzha","Kerala","Kottayam","9.5","76.6944"
3460,"Poovatholi","Kerala","Kottayam","9.5","76.6944"
3461,"Karikkattoor Centre","Kerala","Kottayam","9.5","76.6944"
3462,"Alapra","Kerala","Kottayam","9.5","76.6944"
3463,"Nedungadappally","Kerala","Kottayam","9.5","76.6944"
3464,"Santhipuram","Kerala","Kottayam","9.5","76.6944"
3465,"Amara","Kerala","Kottayam","9.5","76.6944"
3466,"Madappally","Kerala","Kottayam","9.5","76.6944"
3467,"Nalukody","Kerala","Kottayam","9.5","76.6944"
3468,"Devagiri","Kerala","Kottayam","9.5557","76.7133"
3469,"Kanjirappara","Kerala","Kottayam","9.5557","76.7133"
3470,"Priyadarsini Hills","Kerala","Kottayam","9.6","76.4333"
3471,"Amalagiri","Kerala","Kottayam","9.6","76.4333"
3472,"Mannanam","Kerala","Kottayam","9.6","76.4333"
3473,"Sreekantamangalam","Kerala","Kottayam","9.6","76.4333"
3474,"Athirampuzha","Kerala","Kottayam","9.6","76.4333"
3475,"Kumarakom","Kerala","Kottayam","9.6","76.4333"
3476,"Kumarakom East","Kerala","Kottayam","9.6","76.4333"
3477,"Cheepunkal","Kerala","Kottayam","9.6","76.4333"
3478,"Kumarakom North","Kerala","Kottayam","9.6","76.4333"
3479,"Kumarakom South","Kerala","Kottayam","9.6","76.4333"
3480,"Karimpani","Kerala","Kottayam","9.6","76.4333"
3481,"Arumanur","Kerala","Kottayam","9.6","76.4333"
3482,"Paduva","Kerala","Kottayam","9.6","76.4333"
3483,"Kongandoor","Kerala","Kottayam","9.6","76.4333"
3484,"Mattakkara","Kerala","Kottayam","9.6","76.4333"
3485,"Ayarkunnam","Kerala","Kottayam","9.6","76.4333"
3486,"Neerikkad","Kerala","Kottayam","9.6","76.4333"
3487,"Padinjattinkara","Kerala","Kottayam","9.7155","76.607"
3488,"Kadaplamattom","Kerala","Kottayam","9.7155","76.607"
3489,"Kattachira","Kerala","Kottayam","9.6371","76.6509"
3490,"Kummannoor","Kerala","Kottayam","9.1584","76.5427"
3491,"Kidangoor","Kerala","Kottayam","9.1584","76.5427"
3492,"Thodanal","Kerala","Kottayam","9.633","76.679"
3493,"Mutholi","Kerala","Kottayam","9.633","76.679"
3494,"Kozhuvanal","Kerala","Kottayam","9.633","76.679"
3495,"Mevada","Kerala","Kottayam","9.633","76.679"
3496,"Puliyannoor","Kerala","Kottayam","9.633","76.679"
3497,"Nechipuzhoor","Kerala","Kottayam","9.633","76.679"
3498,"Arunapuram","Kerala","Kottayam","9.633","76.679"
3499,"Vallichira","Kerala","Kottayam","9.633","76.679"
3500,"Ponand-karur","Kerala","Kottayam","9.633","76.679"
3501,"Velliappally","Kerala","Kottayam","9.633","76.679"
3502,"Mundankal","Kerala","Kottayam","9.633","76.679"
3503,"Kizhathadiyur","Kerala","Kottayam","9.633","76.679"
3504,"Kadappattoor","Kerala","Kottayam","9.633","76.679"
3505,"Chakkampuzha","Kerala","Kottayam","9.633","76.679"
3506,"Edanad","Kerala","Kottayam","9.633","76.679"
3507,"Palai H.O","Kerala","Kottayam","9.633","76.679"
3508,"Palai Market Junction","Kerala","Kottayam","9.633","76.679"
3509,"Pala Town","Kerala","Kottayam","9.633","76.679"
3510,"Idiyanal","Kerala","Kottayam","9.7997","76.6623"
3511,"Ramapuram","Kerala","Kottayam","9.7997","76.6623"
3512,"Amanakara","Kerala","Kottayam","9.7997","76.6623"
3513,"Mediri","Kerala","Kottayam","9.7997","76.6623"
3514,"Kizhathiri","Kerala","Kottayam","9.7997","76.6623"
3515,"Kurinji","Kerala","Kottayam","9.7997","76.6623"
3516,"Koodapalam","Kerala","Kottayam","9.7997","76.6623"
3517,"Ramapuram Bazar","Kerala","Kottayam","9.7997","76.6623"
3518,"Poovarani","Kerala","Kottayam","9.633","76.679"
3519,"Madukkakunnu","Kerala","Kottayam","9.633","76.679"
3520,"Meenachil","Kerala","Kottayam","9.633","76.679"
3521,"Mallikassery","Kerala","Kottayam","9.633","76.679"
3522,"Njandupara","Kerala","Kottayam","9.633","76.679"
3523,"Elikulam","Kerala","Kottayam","9.633","76.679"
3524,"Kizhaparayar","Kerala","Kottayam","9.697","76.7241"
3525,"Bharananganam","Kerala","Kottayam","9.697","76.7241"
3526,"Melampara","Kerala","Kottayam","9.697","76.7241"
3527,"Idamattom","Kerala","Kottayam","9.697","76.7241"
3528,"Edappady","Kerala","Kottayam","9.697","76.7241"
3529,"Ampara Nirappel","Kerala","Kottayam","9.697","76.7241"
3530,"Poovathode","Kerala","Kottayam","9.697","76.7241"
3531,"Kalathukadavu","Kerala","Kottayam","9.7202","76.7764"
3532,"Plassanal","Kerala","Kottayam","9.7074","76.7616"
3533,"Choondacherry","Kerala","Kottayam","9.7138","76.769"
3534,"Nariayanganam","Kerala","Kottayam","9.7138","76.769"
3535,"Anjoottimangalam","Kerala","Kottayam","9.7138","76.769"
3536,"Teekoy","Kerala","Kottayam","9.7034","76.8128"
3537,"Velathusseri","Kerala","Kottayam","9.7034","76.8128"
3538,"Thalanad","Kerala","Kottayam","9.7034","76.8128"
3539,"Adukkam","Kerala","Kottayam","9.7034","76.8128"
3540,"Vellikulam","Kerala","Kottayam","9.7034","76.8128"
3541,"Chennad","Kerala","Kottayam","9.4741","76.6794"
3542,"Poonjar","Kerala","Kottayam","9.4741","76.6794"
3543,"Peringalam","Kerala","Kottayam","9.6371","76.6509"
3544,"Pathampuzha","Kerala","Kottayam","9.4741","76.6794"
3545,"Kaipally","Kerala","Kottayam","9.4741","76.6794"
3546,"Adivaram","Kerala","Kottayam","9.4741","76.6794"
3547,"Kunnonni","Kerala","Kottayam","9.4741","76.6794"
3548,"Poonjar Thekkekara","Kerala","Kottayam","9.4741","76.6794"
3549,"Cholathadom","Kerala","Kottayam","9.4741","76.6794"
3550,"Punnathura","Kerala","Kottayam","9.4741","76.6794"
3551,"Kidangoor South","Kerala","Kottayam","9.4741","76.6794"
3552,"Chempilavu","Kerala","Kottayam","9.4741","76.6794"
3553,"Kezhuvankulam","Kerala","Kottayam","9.4741","76.6794"
3554,"Cherpunkal","Kerala","Kottayam","9.4741","76.6794"
3555,"Chengalam","Kerala","Kottayam","9.5966","76.4678"
3556,"Kanjiramattom","Kerala","Kottayam","9.5966","76.4678"
3557,"Moonnilavu","Kerala","Kottayam","9.4741","76.6794"
3558,"Mechal","Kerala","Kottayam","9.4741","76.6794"
3559,"Chovvur","Kerala","Kottayam","9.4741","76.6794"
3560,"Erumapramattom","Kerala","Kottayam","9.4741","76.6794"
3561,"Vayala","Kerala","Kottayam","9.6371","76.6509"
3562,"Elakad","Kerala","Kottayam","9.1223","76.7576"
3563,"Kudalloor","Kerala","Kottayam","9.1223","76.7576"
3564,"Vattukulam","Kerala","Kottayam","9.1223","76.7576"
3565,"Neendoor","Kerala","Kottayam","9.6851","76.5057"
3566,"Moozhikulangara","Kerala","Kottayam","9.6851","76.5057"
3567,"Kaipuzha","Kerala","Kottayam","9.6664","76.5047"
3568,"Onamthuruthu","Kerala","Kottayam","9.6664","76.5047"
3569,"Manjoor","Kerala","Kottayam","9.7499","76.4428"
3570,"Manjoor South","Kerala","Kottayam","9.7499","76.4428"
3571,"Chamakala","Kerala","Kottayam","9.7499","76.4428"
3572,"Kanjirathanam","Kerala","Kottayam","9.7499","76.4428"
3573,"Kuruppamthara","Kerala","Kottayam","9.7499","76.4428"
3574,"Kaduthuruthy","Kerala","Kottayam","9.75","76.5"
3575,"Arunoottimangalam","Kerala","Kottayam","9.75","76.5"
3576,"Poozhikole","Kerala","Kottayam","9.75","76.5"
3577,"Vadayar","Kerala","Kottayam","9.7797","76.4472"
3578,"Thalayolaparambu","Kerala","Kottayam","9.7782","76.4533"
3579,"Vadakara - Thalayolaparabu","Kerala","Kottayam","9.779","76.4503"
3580,"Brahmamangalam","Kerala","Kottayam","9.779","76.4503"
3581,"Edavattom","Kerala","Kottayam","9.779","76.4503"
3582,"Irumpayam","Kerala","Kottayam","9.779","76.4503"
3583,"Karipadom","Kerala","Kottayam","9.779","76.4503"
3584,"Keezhoor","Kerala","Kottayam","9.779","76.4503"
3585,"Midayikunnu","Kerala","Kottayam","9.779","76.4503"
3586,"Chemmanathukara","Kerala","Kottayam","9.7261","76.4065"
3587,"Thirumani Venkita Puram","Kerala","Kottayam","9.7261","76.4065"
3588,"Pallippurathussery","Kerala","Kottayam","9.7261","76.4065"
3589,"Thalayazham","Kerala","Kottayam","9.7119","76.4255"
3590,"Kothavara","Kerala","Kottayam","9.7119","76.4255"
3591,"Thottakom","Kerala","Kottayam","9.7119","76.4255"
3592,"Chempu","Kerala","Kottayam","9.8128","76.3909"
3593,"Maravanthuruthu","Kerala","Kottayam","9.7977","76.3956"
3594,"Enadi","Kerala","Kottayam","9.8004","76.3951"
3595,"Kulasekharamangalam","Kerala","Kottayam","9.7907","76.3988"
3596,"Mevelloor","Kerala","Kottayam","9.7499","76.4428"
3597,"Mulakulam South","Kerala","Kottayam","10.4995","76.2679"
3598,"Peruva","Kerala","Kottayam","10.4995","76.2679"
3599,"Karikode","Kerala","Kottayam","10.4995","76.2679"
3600,"Kallara South","Kerala","Kottayam","10.4995","76.2679"
3601,"Memuri","Kerala","Kottayam","10.4995","76.2679"
3602,"Kallara (Kottayam)","Kerala","Kottayam","10.4995","76.2679"
3603,"Perumthuruth","Kerala","Kottayam","10.4995","76.2679"
3604,"Vadakkenirappu","Kerala","Kottayam","10.4995","76.2679"
3605,"Njizhoor","Kerala","Kottayam","10.4995","76.2679"
3606,"Marangoli","Kerala","Kottayam","10.4995","76.2679"
3607,"Thiruvampady BO","Kerala","Kottayam","10.4995","76.2679"
3608,"Kattampack","Kerala","Kottayam","10.4995","76.2679"
3609,"Ezhumanthuruth","Kerala","Kottayam","10.4995","76.2679"
3610,"Muttuchira","Kerala","Kottayam","10.4995","76.2679"
3611,"Eravimangalam","Kerala","Kottayam","9.6371","76.6509"
3612,"Ayamkudy","Kerala","Kottayam","10.4995","76.2679"
3613,"Kappumthala","Kerala","Kottayam","10.4995","76.2679"
3614,"Newsprint Nagar","Kerala","Kottayam","10.4995","76.2679"
3615,"Thellakom","Kerala","Kottayam","9.669","76.5592"
3616,"Vettimukal","Kerala","Kottayam","9.669","76.5592"
3617,"Ettumanur","Kerala","Kottayam","9.669","76.5592"
3618,"Ettumanur Junction","Kerala","Kottayam","9.669","76.5592"
3619,"Kottakkapuram","Kerala","Kottayam","9.669","76.5592"
3620,"Pattithanam","Kerala","Kottayam","9.669","76.5592"
3621,"Punnathura West","Kerala","Kottayam","9.669","76.5592"
3622,"Kothanallur","Kerala","Kottayam","9.669","76.5592"
3623,"Kanakari","Kerala","Kottayam","9.669","76.5592"
3624,"Kurumulloor","Kerala","Kottayam","9.669","76.5592"
3625,"Kozha","Kerala","Kottayam","9.669","76.5592"
3626,"Mannackanad","Kerala","Kottayam","9.669","76.5592"
3627,"Kalathoor","Kerala","Kottayam","9.669","76.5592"
3628,"Pakalomattom","Kerala","Kottayam","9.669","76.5592"
3629,"Kuravilangadu","Kerala","Kottayam","9.669","76.5592"
3630,"Nazreth Hill","Kerala","Kottayam","9.669","76.5592"
3631,"Vempally","Kerala","Kottayam","9.669","76.5592"
3632,"Ozhavur East","Kerala","Kottayam","9.669","76.5592"
3633,"Kurichithanam","Kerala","Kottayam","9.669","76.5592"
3634,"Veliyannoor","Kerala","Kottayam","9.669","76.5592"
3635,"Ozhavur","Kerala","Kottayam","9.669","76.5592"
3636,"Marangattupally","Kerala","Kottayam","9.669","76.5592"
3637,"Palakkattumala","Kerala","Kottayam","9.669","76.5592"
3638,"Kudakkachira","Kerala","Kottayam","9.669","76.5592"
3639,"Valavoor","Kerala","Kottayam","9.669","76.5592"
3640,"Monippally","Kerala","Kottayam","9.669","76.5592"
3641,"Vakad","Kerala","Kottayam","9.669","76.5592"
3642,"Puthuvely","Kerala","Kottayam","9.669","76.5592"
3643,"Pious Mount","Kerala","Kottayam","9.669","76.5592"
3644,"Kurianad","Kerala","Kottayam","9.669","76.5592"
3645,"Peroor","Kerala","Kottayam","9.669","76.5592"
3646,"Alanad","Kerala","Kottayam","9.7408","76.7725"
3647,"Neeloor","Kerala","Kottayam","9.7408","76.7725"
3648,"Kodumpidi","Kerala","Kottayam","9.7408","76.7725"
3649,"Kayyoor","Kerala","Kottayam","9.7408","76.7725"
3650,"Ezhacherry","Kerala","Kottayam","9.7408","76.7725"
3651,"Pravithanam","Kerala","Kottayam","9.7408","76.7725"
3652,"Kurumannu","Kerala","Kottayam","9.7408","76.7725"
3653,"Anthinad","Kerala","Kottayam","9.7408","76.7725"
3654,"Mattathipara","Kerala","Kottayam","9.7408","76.7725"
3655,"Ullanad","Kerala","Kottayam","9.7408","76.7725"
